order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,expected_delivery_time,delivery_partner_id
12015,378,286,Dosa,8/29/2024 13:41,8/29/2024 15:26,Successful,318.58,3,8/29/2024 14:07,358
12016,371,171,Pav Bhaji,5/16/2024 11:49,5/16/2024 13:32,Successful,105.54,3,5/16/2024 12:21,103
12017,195,279,Dosa,2/12/2024 2:42,2/12/2024 3:50,Successful,261,1,2/12/2024 3:17,24
12018,87,90,Butter Chicken,4/4/2024 15:23,4/4/2024 16:17,Successful,993.51,5,4/4/2024 15:49,500
12019,11,86,Aloo Paratha,1/5/2024 8:10,1/5/2024 8:33,Successful,403.61,1,1/5/2024 8:43,79
12020,294,26,Samosa,9/13/2024 11:45,9/13/2024 13:30,Successful,765.31,2,9/13/2024 12:15,86
12021,85,179,Pav Bhaji,1/23/2024 2:00,1/23/2024 3:41,Successful,808.17,3,1/23/2024 2:37,182
12022,129,215,Tandoori Chicken,5/27/2024 23:55,5/28/2024 1:44,Successful,532.94,1,5/28/2024 0:30,404
12023,165,222,Biryani,7/23/2024 17:02,7/23/2024 18:01,Successful,639.45,2,7/23/2024 17:23,111
12024,161,156,Biryani,1/16/2024 22:29,1/17/2024 0:00,Successful,507.55,1,1/16/2024 23:03,494
12025,142,129,Dosa,4/8/2024 21:48,4/8/2024 23:02,Successful,333.31,2,4/8/2024 22:09,63
12026,431,227,Biryani,7/18/2024 23:33,7/19/2024 1:30,Successful,502.55,1,7/18/2024 23:56,204
12027,294,76,Tandoori Chicken,4/13/2024 9:50,4/13/2024 11:10,Successful,802.36,2,4/13/2024 10:14,194
12028,289,180,Dal Makhani,3/8/2024 16:11,3/8/2024 16:57,Cancelled,787.18,5,3/8/2024 16:46,107
12029,178,18,Pav Bhaji,1/3/2024 1:54,1/3/2024 2:38,Successful,322.57,3,1/3/2024 2:21,319
12030,433,20,Aloo Paratha,2/14/2024 16:33,2/14/2024 17:28,Cancelled,904.05,3,2/14/2024 16:57,70
12031,137,283,Dal Makhani,2/19/2024 14:55,2/19/2024 16:55,Successful,845.95,4,2/19/2024 15:30,354
12032,127,21,Tandoori Chicken,5/22/2024 5:54,5/22/2024 6:27,Successful,587.66,1,5/22/2024 6:22,355
12033,424,154,Aloo Paratha,7/13/2024 20:00,7/13/2024 21:00,Successful,543.44,1,7/13/2024 20:27,151
12034,205,39,Biryani,8/8/2024 4:56,8/8/2024 6:02,Successful,684.3,2,8/8/2024 5:22,442
12035,65,279,Aloo Paratha,5/16/2024 6:51,5/16/2024 8:44,Successful,784.95,5,5/16/2024 7:15,154
12036,334,214,Dosa,2/6/2024 9:21,2/6/2024 11:01,Successful,226.11,3,2/6/2024 9:41,109
12037,148,39,Butter Chicken,1/1/2024 23:55,1/2/2024 0:17,Successful,745.6,4,1/2/2024 0:26,418
12038,290,161,Dosa,8/13/2024 18:03,8/13/2024 19:28,Successful,802.37,5,8/13/2024 18:41,164
12039,350,3,Dal Makhani,9/5/2024 20:44,9/5/2024 22:34,Successful,833.71,1,9/5/2024 21:14,253
12040,197,6,Pav Bhaji,8/24/2024 20:43,8/24/2024 21:30,Successful,277.86,5,8/24/2024 21:04,205
12041,48,151,Samosa,6/23/2024 13:53,6/23/2024 14:59,Successful,189.04,3,6/23/2024 14:29,446
12042,184,124,Pav Bhaji,4/22/2024 22:26,4/22/2024 22:57,Successful,951.72,2,4/22/2024 23:00,121
12043,192,99,Paneer Tikka,1/17/2024 16:00,1/17/2024 16:39,Successful,144.63,5,1/17/2024 16:25,178
12044,248,181,Chole Bhature,1/22/2024 22:56,1/22/2024 23:22,Successful,128,2,1/22/2024 23:29,178
12045,371,242,Chole Bhature,7/7/2024 5:24,7/7/2024 7:15,Successful,679.28,3,7/7/2024 5:51,323
12046,373,275,Aloo Paratha,4/4/2024 8:41,4/4/2024 10:08,Successful,211.24,1,4/4/2024 9:11,311
12047,7,17,Dosa,2/14/2024 8:47,2/14/2024 10:43,Successful,900.39,4,2/14/2024 9:23,214
12048,500,118,Chole Bhature,1/9/2024 14:50,1/9/2024 16:15,Successful,767.43,4,1/9/2024 15:16,133
12049,92,280,Tandoori Chicken,7/2/2024 12:09,7/2/2024 12:39,Successful,355.81,3,7/2/2024 12:45,303
12050,196,98,Paneer Tikka,1/21/2024 22:39,1/22/2024 0:36,Successful,367.21,1,1/21/2024 23:19,377
12051,351,164,Chole Bhature,3/21/2024 6:00,3/21/2024 8:00,Successful,285.82,2,3/21/2024 6:30,158
12052,274,143,Dal Makhani,4/4/2024 17:27,4/4/2024 18:38,Successful,710.34,1,4/4/2024 17:55,65
12053,210,247,Chole Bhature,8/25/2024 21:52,8/25/2024 22:14,Successful,769.49,1,8/25/2024 22:30,377
12054,436,246,Dal Makhani,6/20/2024 11:19,6/20/2024 11:45,Successful,553.84,5,6/20/2024 11:58,163
12055,95,251,Pav Bhaji,3/31/2024 15:52,3/31/2024 16:52,Successful,687.9,5,3/31/2024 16:15,67
12056,82,20,Samosa,5/8/2024 9:26,5/8/2024 10:11,Successful,863.44,3,5/8/2024 9:59,490
12057,153,23,Butter Chicken,5/11/2024 10:22,5/11/2024 11:24,Successful,479.59,4,5/11/2024 10:56,479
12058,125,294,Biryani,2/14/2024 15:46,2/14/2024 16:21,Successful,928.75,4,2/14/2024 16:25,224
12059,353,235,Dosa,8/17/2024 15:46,8/17/2024 17:21,Successful,711.38,2,8/17/2024 16:20,291
12060,235,207,Pav Bhaji,9/14/2024 0:12,9/14/2024 1:48,Successful,300.08,3,9/14/2024 0:39,263
12061,27,90,Dal Makhani,1/16/2024 1:28,1/16/2024 3:18,Successful,114.53,3,1/16/2024 2:02,366
12062,72,182,Dal Makhani,3/7/2024 10:59,3/7/2024 12:39,Cancelled,237.3,2,3/7/2024 11:30,388
12063,425,13,Butter Chicken,3/26/2024 9:07,3/26/2024 10:58,Successful,355.07,4,3/26/2024 9:30,336
12064,219,6,Dal Makhani,3/30/2024 2:19,3/30/2024 3:57,Successful,482.1,5,3/30/2024 2:54,473
12065,75,237,Dal Makhani,7/27/2024 12:04,7/27/2024 13:08,Successful,166.24,4,7/27/2024 12:26,142
12066,380,152,Dosa,6/21/2024 10:13,6/21/2024 10:37,Successful,512.76,2,6/21/2024 10:47,402
12067,82,140,Dosa,7/11/2024 20:35,7/11/2024 22:26,Successful,573.31,2,7/11/2024 21:09,389
12068,268,59,Tandoori Chicken,2/14/2024 13:59,2/14/2024 14:27,Successful,754.9,1,2/14/2024 14:25,23
12069,441,94,Chole Bhature,7/1/2024 21:44,7/1/2024 23:11,Cancelled,523.13,3,7/1/2024 22:15,42
12070,407,31,Aloo Paratha,1/25/2024 6:07,1/25/2024 7:17,Successful,811.41,2,1/25/2024 6:45,414
12071,4,94,Biryani,2/16/2024 14:08,2/16/2024 14:53,Successful,791.17,1,2/16/2024 14:29,169
12072,367,147,Tandoori Chicken,7/16/2024 0:34,7/16/2024 2:11,Successful,314.2,1,7/16/2024 1:00,371
12073,57,221,Tandoori Chicken,7/8/2024 4:31,7/8/2024 6:14,Successful,242.55,5,7/8/2024 5:11,15
12074,250,80,Chole Bhature,1/25/2024 19:46,1/25/2024 20:54,Successful,578.28,4,1/25/2024 20:26,497
12075,497,291,Pav Bhaji,2/27/2024 5:23,2/27/2024 7:08,Successful,600.35,3,2/27/2024 6:03,404
12076,50,191,Dosa,4/10/2024 15:38,4/10/2024 16:11,Successful,532.74,2,4/10/2024 16:16,495
12077,115,236,Chole Bhature,1/11/2024 8:51,1/11/2024 9:16,Successful,589.92,4,1/11/2024 9:20,1
12078,372,178,Paneer Tikka,2/6/2024 10:00,2/6/2024 11:44,Successful,910.74,4,2/6/2024 10:23,437
12079,174,92,Dal Makhani,1/9/2024 20:33,1/9/2024 20:54,Cancelled,725.76,3,1/9/2024 20:54,183
12080,319,44,Butter Chicken,6/19/2024 6:38,6/19/2024 8:03,Successful,340.9,3,6/19/2024 7:06,394
12081,434,65,Samosa,4/14/2024 0:31,4/14/2024 2:16,Successful,822.42,2,4/14/2024 1:01,147
12082,131,83,Tandoori Chicken,2/9/2024 19:18,2/9/2024 21:07,Successful,835.9,5,2/9/2024 19:44,428
12083,359,63,Pav Bhaji,9/5/2024 15:53,9/5/2024 16:15,Successful,594.03,1,9/5/2024 16:30,443
12084,499,266,Butter Chicken,1/10/2024 5:56,1/10/2024 6:58,Successful,587.62,1,1/10/2024 6:16,92
12085,419,73,Chole Bhature,2/10/2024 20:48,2/10/2024 21:38,Successful,358.12,3,2/10/2024 21:19,479
12086,409,148,Biryani,5/29/2024 10:07,5/29/2024 11:26,Cancelled,509.21,5,5/29/2024 10:36,6
12087,485,211,Dosa,2/10/2024 4:38,2/10/2024 5:19,Successful,401.38,4,2/10/2024 5:11,279
12088,39,269,Paneer Tikka,3/25/2024 21:05,3/25/2024 21:50,Successful,539.54,2,3/25/2024 21:37,314
12089,415,21,Butter Chicken,4/21/2024 23:53,4/22/2024 0:47,Cancelled,879.84,1,4/22/2024 0:31,97
12090,493,274,Paneer Tikka,7/14/2024 14:46,7/14/2024 15:24,Successful,208.73,5,7/14/2024 15:11,80
12091,250,253,Biryani,3/12/2024 17:09,3/12/2024 17:40,Successful,499.74,2,3/12/2024 17:37,425
12092,157,76,Chole Bhature,6/25/2024 6:42,6/25/2024 8:06,Successful,812.36,3,6/25/2024 7:06,417
12093,355,145,Butter Chicken,1/22/2024 20:58,1/22/2024 22:45,Successful,646.85,4,1/22/2024 21:20,283
12094,76,260,Tandoori Chicken,6/8/2024 1:30,6/8/2024 2:34,Successful,564.44,5,6/8/2024 1:52,386
12095,171,273,Samosa,5/30/2024 0:01,5/30/2024 1:16,Successful,206.34,1,5/30/2024 0:25,203
12096,265,131,Paneer Tikka,2/6/2024 10:29,2/6/2024 11:03,Successful,872.53,3,2/6/2024 11:01,153
12097,461,234,Pav Bhaji,4/27/2024 23:01,4/28/2024 0:14,Successful,749.59,3,4/27/2024 23:36,111
12098,303,195,Butter Chicken,6/7/2024 4:27,6/7/2024 6:09,Successful,890.4,3,6/7/2024 4:57,149
12099,230,228,Pav Bhaji,6/9/2024 21:26,6/9/2024 22:07,Successful,793.78,1,6/9/2024 21:55,226
12100,349,172,Pav Bhaji,8/2/2024 21:36,8/2/2024 22:02,Successful,839.05,2,8/2/2024 22:01,435
12101,173,17,Biryani,1/6/2024 3:59,1/6/2024 5:24,Successful,505.78,5,1/6/2024 4:25,155
12102,230,229,Paneer Tikka,5/23/2024 20:32,5/23/2024 21:13,Successful,675.31,4,5/23/2024 21:05,228
12103,14,10,Tandoori Chicken,5/31/2024 6:20,5/31/2024 8:06,Successful,562.27,1,5/31/2024 6:58,54
12104,397,97,Aloo Paratha,3/19/2024 18:30,3/19/2024 19:53,Successful,821.47,3,3/19/2024 18:55,361
12105,435,223,Biryani,5/2/2024 1:38,5/2/2024 2:21,Successful,506.39,5,5/2/2024 2:01,179
12106,228,152,Butter Chicken,2/10/2024 2:33,2/10/2024 4:26,Cancelled,433.82,5,2/10/2024 3:08,337
12107,169,131,Tandoori Chicken,6/23/2024 15:32,6/23/2024 16:42,Successful,824.61,4,6/23/2024 16:00,353
12108,228,5,Butter Chicken,6/3/2024 13:47,6/3/2024 15:07,Successful,989.21,1,6/3/2024 14:09,109
12109,364,255,Chole Bhature,4/12/2024 17:22,4/12/2024 18:54,Successful,459.5,1,4/12/2024 17:53,53
12110,11,177,Tandoori Chicken,5/13/2024 16:41,5/13/2024 17:58,Successful,917.97,5,5/13/2024 17:12,341
12111,160,244,Biryani,6/29/2024 5:22,6/29/2024 5:44,Successful,674.81,1,6/29/2024 5:49,89
12112,489,289,Pav Bhaji,3/24/2024 22:58,3/25/2024 0:15,Successful,896.95,2,3/24/2024 23:25,347
12113,275,99,Paneer Tikka,9/14/2024 13:57,9/14/2024 15:51,Successful,151.27,2,9/14/2024 14:22,108
12114,343,127,Biryani,1/26/2024 1:44,1/26/2024 2:10,Successful,700.58,4,1/26/2024 2:24,104
12115,201,211,Paneer Tikka,7/3/2024 2:35,7/3/2024 4:35,Successful,343.53,2,7/3/2024 3:01,282
12116,28,92,Chole Bhature,5/10/2024 20:28,5/10/2024 22:15,Successful,662.3,2,5/10/2024 20:56,188
12117,484,16,Samosa,4/9/2024 15:44,4/9/2024 16:31,Successful,783.24,5,4/9/2024 16:04,194
12118,288,165,Biryani,1/8/2024 2:18,1/8/2024 2:42,Successful,619.83,3,1/8/2024 2:48,491
12119,461,121,Aloo Paratha,3/23/2024 23:10,3/24/2024 0:51,Successful,507.48,5,3/23/2024 23:35,84
12120,482,91,Pav Bhaji,6/11/2024 11:16,6/11/2024 12:28,Successful,154.08,3,6/11/2024 11:53,45
12121,368,249,Pav Bhaji,7/26/2024 8:37,7/26/2024 9:15,Successful,995.25,4,7/26/2024 8:57,227
12122,378,140,Pav Bhaji,3/26/2024 16:35,3/26/2024 18:11,Cancelled,116.79,1,3/26/2024 17:04,333
12123,316,217,Biryani,3/30/2024 23:42,3/31/2024 1:12,Successful,636.64,5,3/31/2024 0:13,229
12124,88,294,Dosa,8/31/2024 18:36,8/31/2024 20:24,Successful,735.18,3,8/31/2024 19:03,215
12125,35,41,Chole Bhature,5/19/2024 11:40,5/19/2024 13:28,Successful,903.06,4,5/19/2024 12:10,304
12126,16,203,Chole Bhature,8/7/2024 22:46,8/8/2024 0:01,Successful,723.17,1,8/7/2024 23:26,331
12127,192,7,Aloo Paratha,2/26/2024 20:18,2/26/2024 21:46,Successful,310.04,1,2/26/2024 20:39,419
12128,362,122,Chole Bhature,8/27/2024 0:08,8/27/2024 1:45,Successful,871.72,3,8/27/2024 0:38,211
12129,114,60,Biryani,8/18/2024 4:53,8/18/2024 6:50,Successful,726.77,3,8/18/2024 5:16,184
12130,239,217,Biryani,4/15/2024 11:34,4/15/2024 13:27,Successful,170.1,2,4/15/2024 12:13,454
12131,89,126,Dosa,4/21/2024 9:45,4/21/2024 11:00,Successful,243.42,3,4/21/2024 10:24,460
12132,15,212,Tandoori Chicken,7/5/2024 19:30,7/5/2024 20:42,Successful,802.07,3,7/5/2024 20:00,119
12133,234,228,Biryani,3/4/2024 1:39,3/4/2024 3:30,Successful,479.23,5,3/4/2024 2:08,7
12134,420,114,Pav Bhaji,9/3/2024 15:37,9/3/2024 16:27,Successful,859.21,5,9/3/2024 16:03,349
12135,280,49,Tandoori Chicken,5/13/2024 1:50,5/13/2024 2:11,Successful,608.26,5,5/13/2024 2:19,244
12136,217,268,Biryani,3/17/2024 11:03,3/17/2024 12:01,Successful,203.68,1,3/17/2024 11:43,456
12137,86,72,Dosa,1/29/2024 12:04,1/29/2024 13:11,Successful,255.21,3,1/29/2024 12:37,43
12138,292,113,Chole Bhature,3/15/2024 7:48,3/15/2024 8:53,Cancelled,983.08,2,3/15/2024 8:13,416
12139,91,59,Aloo Paratha,8/19/2024 10:23,8/19/2024 11:55,Successful,880.9,3,8/19/2024 10:54,270
12140,79,273,Chole Bhature,5/12/2024 4:03,5/12/2024 6:00,Successful,859.44,2,5/12/2024 4:39,398
12141,207,99,Samosa,5/21/2024 6:26,5/21/2024 7:47,Successful,577.54,4,5/21/2024 7:05,176
12142,305,242,Dal Makhani,1/28/2024 21:52,1/28/2024 23:22,Successful,612.34,2,1/28/2024 22:24,258
12143,327,56,Paneer Tikka,3/3/2024 10:15,3/3/2024 11:26,Successful,529.29,4,3/3/2024 10:47,249
12144,145,96,Dosa,7/5/2024 15:18,7/5/2024 15:59,Successful,328.46,5,7/5/2024 15:43,436
12145,137,190,Tandoori Chicken,6/18/2024 21:13,6/18/2024 22:31,Successful,724.96,1,6/18/2024 21:43,450
12146,308,182,Butter Chicken,7/15/2024 12:30,7/15/2024 13:01,Successful,745.16,5,7/15/2024 13:09,165
12147,269,164,Chole Bhature,1/19/2024 19:00,1/19/2024 19:50,Successful,379.97,2,1/19/2024 19:32,234
12148,392,80,Chole Bhature,1/29/2024 0:30,1/29/2024 0:55,Cancelled,910.39,2,1/29/2024 1:07,343
12149,23,103,Paneer Tikka,8/3/2024 14:44,8/3/2024 15:38,Successful,673.45,5,8/3/2024 15:17,141
12150,58,218,Pav Bhaji,5/4/2024 18:09,5/4/2024 19:04,Successful,256.27,3,5/4/2024 18:40,481
12151,9,6,Biryani,3/7/2024 16:38,3/7/2024 17:57,Cancelled,649.11,4,3/7/2024 17:01,284
12152,5,16,Butter Chicken,6/10/2024 11:27,6/10/2024 13:25,Successful,549.61,3,6/10/2024 11:50,352
12153,287,95,Chole Bhature,1/21/2024 8:46,1/21/2024 9:14,Successful,910.56,4,1/21/2024 9:06,46
12154,37,267,Aloo Paratha,2/23/2024 5:45,2/23/2024 6:06,Successful,947.99,4,2/23/2024 6:18,216
12155,368,257,Biryani,4/21/2024 0:43,4/21/2024 2:33,Successful,779,5,4/21/2024 1:17,111
12156,495,228,Butter Chicken,7/8/2024 20:21,7/8/2024 21:40,Successful,547.83,3,7/8/2024 21:01,408
12157,301,87,Butter Chicken,5/5/2024 1:42,5/5/2024 2:59,Successful,814.32,4,5/5/2024 2:15,402
12158,296,243,Dal Makhani,8/4/2024 18:47,8/4/2024 20:40,Successful,562.94,4,8/4/2024 19:14,2
12159,186,158,Paneer Tikka,1/15/2024 16:55,1/15/2024 17:34,Successful,995.14,2,1/15/2024 17:31,66
12160,103,78,Chole Bhature,4/7/2024 6:21,4/7/2024 7:04,Successful,318,1,4/7/2024 6:45,422
12161,31,264,Pav Bhaji,8/12/2024 3:37,8/12/2024 5:23,Successful,521.41,2,8/12/2024 4:07,158
12162,244,263,Chole Bhature,6/27/2024 10:02,6/27/2024 10:32,Successful,827.09,2,6/27/2024 10:36,341
12163,148,119,Aloo Paratha,5/8/2024 2:34,5/8/2024 4:11,Successful,318.85,4,5/8/2024 3:14,474
12164,444,298,Dal Makhani,4/9/2024 3:01,4/9/2024 3:22,Successful,520.38,5,4/9/2024 3:28,24
12165,20,20,Biryani,4/24/2024 7:52,4/24/2024 9:27,Successful,495.59,2,4/24/2024 8:29,249
12166,286,260,Pav Bhaji,5/18/2024 10:21,5/18/2024 11:43,Successful,405.37,1,5/18/2024 10:57,87
12167,12,36,Dosa,6/25/2024 23:38,6/26/2024 0:04,Successful,396.51,3,6/26/2024 0:09,329
12168,467,176,Butter Chicken,7/27/2024 22:01,7/27/2024 22:22,Cancelled,390.67,2,7/27/2024 22:36,286
12169,77,216,Aloo Paratha,5/1/2024 21:14,5/1/2024 21:48,Successful,134.72,4,5/1/2024 21:52,464
12170,303,131,Paneer Tikka,2/6/2024 18:00,2/6/2024 19:13,Successful,363.22,2,2/6/2024 18:34,112
12171,337,24,Tandoori Chicken,5/7/2024 15:06,5/7/2024 15:46,Successful,326.43,5,5/7/2024 15:34,277
12172,109,253,Paneer Tikka,4/28/2024 7:15,4/28/2024 9:08,Successful,511.92,4,4/28/2024 7:35,192
12173,307,148,Aloo Paratha,8/4/2024 13:25,8/4/2024 14:39,Successful,934.52,1,8/4/2024 13:50,197
12174,57,86,Samosa,7/7/2024 4:04,7/7/2024 5:44,Successful,360.81,4,7/7/2024 4:42,92
12175,466,167,Paneer Tikka,9/15/2024 19:39,9/15/2024 21:19,Cancelled,315.64,3,9/15/2024 20:08,66
12176,330,248,Paneer Tikka,7/8/2024 9:20,7/8/2024 9:58,Successful,270.65,1,7/8/2024 9:51,196
12177,213,202,Biryani,6/16/2024 2:12,6/16/2024 2:44,Successful,674.08,2,6/16/2024 2:36,167
12178,177,75,Biryani,8/2/2024 6:28,8/2/2024 7:58,Successful,121.61,4,8/2/2024 7:04,411
12179,293,126,Pav Bhaji,4/24/2024 12:33,4/24/2024 12:59,Successful,359.17,3,4/24/2024 13:11,100
12180,387,300,Pav Bhaji,7/6/2024 0:38,7/6/2024 2:00,Successful,251.45,2,7/6/2024 1:12,246
12181,219,103,Butter Chicken,7/15/2024 1:17,7/15/2024 2:23,Successful,418.04,3,7/15/2024 1:54,416
12182,281,228,Samosa,1/24/2024 15:36,1/24/2024 16:57,Successful,133.94,2,1/24/2024 16:01,169
12183,307,71,Paneer Tikka,9/14/2024 3:49,9/14/2024 4:55,Successful,124.92,2,9/14/2024 4:09,369
12184,280,121,Chole Bhature,9/7/2024 18:18,9/7/2024 18:58,Cancelled,697.47,5,9/7/2024 18:47,56
12185,171,80,Chole Bhature,1/15/2024 16:47,1/15/2024 18:09,Successful,521.47,1,1/15/2024 17:12,217
12186,78,84,Butter Chicken,7/24/2024 7:04,7/24/2024 7:26,Cancelled,620.89,2,7/24/2024 7:29,414
12187,205,177,Tandoori Chicken,7/2/2024 17:35,7/2/2024 19:33,Cancelled,980.74,1,7/2/2024 18:10,231
12188,308,148,Samosa,1/26/2024 2:16,1/26/2024 2:40,Successful,495.97,3,1/26/2024 2:41,57
12189,123,14,Aloo Paratha,5/27/2024 4:11,5/27/2024 5:01,Successful,418.4,5,5/27/2024 4:34,135
12190,428,231,Aloo Paratha,6/16/2024 16:13,6/16/2024 16:55,Successful,787.77,1,6/16/2024 16:53,166
12191,337,69,Butter Chicken,7/21/2024 18:58,7/21/2024 20:25,Successful,582.73,1,7/21/2024 19:34,67
12192,42,124,Dosa,6/17/2024 0:05,6/17/2024 1:17,Successful,131.06,1,6/17/2024 0:36,267
12193,326,167,Butter Chicken,8/10/2024 18:51,8/10/2024 20:37,Successful,131.3,4,8/10/2024 19:19,114
12194,284,57,Chole Bhature,4/6/2024 21:02,4/6/2024 22:50,Successful,380.28,2,4/6/2024 21:35,392
12195,450,159,Dosa,8/12/2024 14:26,8/12/2024 14:46,Successful,797.39,3,8/12/2024 14:59,76
12196,473,177,Aloo Paratha,7/28/2024 22:45,7/28/2024 23:07,Cancelled,421.8,1,7/28/2024 23:15,156
12197,70,296,Biryani,3/17/2024 12:42,3/17/2024 13:10,Successful,475.49,3,3/17/2024 13:04,11
12198,256,37,Paneer Tikka,8/10/2024 18:07,8/10/2024 18:53,Successful,815.34,3,8/10/2024 18:38,139
12199,215,297,Butter Chicken,6/22/2024 12:21,6/22/2024 14:04,Successful,214.45,5,6/22/2024 12:56,142
12200,455,281,Pav Bhaji,8/1/2024 5:39,8/1/2024 6:17,Successful,379.14,1,8/1/2024 6:12,14
12201,337,177,Biryani,5/30/2024 13:58,5/30/2024 15:27,Successful,608.3,1,5/30/2024 14:34,150
12202,404,191,Dal Makhani,4/17/2024 1:19,4/17/2024 3:05,Successful,774.83,2,4/17/2024 1:48,192
12203,121,60,Dal Makhani,3/15/2024 20:10,3/15/2024 22:10,Successful,730.95,5,3/15/2024 20:43,128
12204,362,18,Butter Chicken,6/19/2024 0:03,6/19/2024 0:34,Successful,232.67,1,6/19/2024 0:29,72
12205,458,118,Biryani,1/4/2024 22:02,1/4/2024 23:38,Successful,675.26,1,1/4/2024 22:36,67
12206,131,88,Paneer Tikka,5/5/2024 10:27,5/5/2024 11:13,Successful,608.91,4,5/5/2024 10:58,273
12207,83,198,Paneer Tikka,6/1/2024 14:33,6/1/2024 15:39,Successful,682.42,4,6/1/2024 15:10,85
12208,235,295,Aloo Paratha,5/7/2024 2:34,5/7/2024 3:15,Successful,411.4,2,5/7/2024 3:10,49
12209,421,153,Aloo Paratha,1/21/2024 19:13,1/21/2024 19:43,Successful,401.56,4,1/21/2024 19:36,340
12210,158,107,Aloo Paratha,5/21/2024 13:12,5/21/2024 13:51,Successful,431.01,3,5/21/2024 13:35,67
12211,227,223,Chole Bhature,4/19/2024 17:32,4/19/2024 19:04,Successful,711.63,4,4/19/2024 17:59,379
12212,304,61,Tandoori Chicken,5/27/2024 7:42,5/27/2024 9:08,Successful,242.91,3,5/27/2024 8:09,216
12213,217,256,Dal Makhani,4/19/2024 19:19,4/19/2024 20:38,Successful,232.18,3,4/19/2024 19:53,226
12214,22,148,Butter Chicken,8/17/2024 2:47,8/17/2024 4:34,Successful,321.11,4,8/17/2024 3:16,480
12215,476,42,Aloo Paratha,6/17/2024 19:11,6/17/2024 19:40,Successful,349.43,1,6/17/2024 19:38,31
12216,278,299,Tandoori Chicken,2/25/2024 13:26,2/25/2024 15:09,Successful,398.87,3,2/25/2024 13:58,200
12217,38,189,Paneer Tikka,8/22/2024 2:53,8/22/2024 3:37,Successful,523.06,4,8/22/2024 3:33,349
12218,448,269,Chole Bhature,6/23/2024 16:27,6/23/2024 16:54,Cancelled,511.09,2,6/23/2024 17:03,425
12219,247,172,Chole Bhature,6/23/2024 0:29,6/23/2024 1:22,Successful,378.16,1,6/23/2024 1:05,301
12220,57,159,Dal Makhani,6/3/2024 23:39,6/4/2024 0:43,Successful,127.78,4,6/4/2024 0:02,33
12221,41,288,Butter Chicken,7/23/2024 22:54,7/23/2024 23:27,Successful,432.46,1,7/23/2024 23:33,175
12222,247,106,Samosa,6/12/2024 6:54,6/12/2024 7:22,Cancelled,197.76,1,6/12/2024 7:26,424
12223,188,206,Pav Bhaji,4/26/2024 9:54,4/26/2024 10:42,Successful,458.07,3,4/26/2024 10:25,312
12224,2,219,Dal Makhani,1/11/2024 4:34,1/11/2024 5:55,Successful,839.09,2,1/11/2024 5:05,475
12225,33,153,Tandoori Chicken,6/24/2024 9:54,6/24/2024 10:23,Successful,360.63,1,6/24/2024 10:26,233
12226,237,62,Paneer Tikka,2/26/2024 23:28,2/27/2024 0:47,Successful,545.77,2,2/26/2024 23:55,283
12227,100,208,Chole Bhature,6/6/2024 2:22,6/6/2024 3:16,Successful,430.45,1,6/6/2024 2:43,475
12228,373,238,Dal Makhani,7/5/2024 16:01,7/5/2024 17:45,Successful,536.97,1,7/5/2024 16:27,418
12229,43,293,Tandoori Chicken,6/3/2024 13:02,6/3/2024 13:26,Cancelled,781.43,4,6/3/2024 13:32,278
12230,310,162,Chole Bhature,9/5/2024 16:59,9/5/2024 18:12,Successful,339.9,4,9/5/2024 17:34,383
12231,39,28,Aloo Paratha,5/19/2024 4:46,5/19/2024 6:35,Successful,818.11,2,5/19/2024 5:09,329
12232,165,145,Tandoori Chicken,9/9/2024 13:48,9/9/2024 14:38,Successful,352.63,4,9/9/2024 14:18,465
12233,115,28,Chole Bhature,6/29/2024 16:39,6/29/2024 18:08,Successful,561.5,1,6/29/2024 17:19,172
12234,264,69,Biryani,9/12/2024 3:49,9/12/2024 4:11,Successful,378.44,3,9/12/2024 4:14,288
12235,160,263,Dal Makhani,6/11/2024 17:23,6/11/2024 18:50,Successful,945.49,5,6/11/2024 17:59,423
12236,372,233,Aloo Paratha,7/8/2024 18:50,7/8/2024 19:57,Successful,393.76,4,7/8/2024 19:27,227
12237,38,35,Biryani,3/7/2024 22:07,3/7/2024 23:36,Successful,197,2,3/7/2024 22:36,377
12238,492,161,Aloo Paratha,6/1/2024 20:37,6/1/2024 21:46,Successful,469.44,4,6/1/2024 21:13,241
12239,292,206,Dal Makhani,1/18/2024 22:23,1/18/2024 23:18,Successful,693.36,4,1/18/2024 22:45,32
12240,40,39,Chole Bhature,8/26/2024 13:45,8/26/2024 15:12,Successful,923.99,2,8/26/2024 14:12,97
12241,398,51,Dosa,7/18/2024 2:59,7/18/2024 3:53,Successful,945.19,1,7/18/2024 3:22,308
12242,160,103,Paneer Tikka,7/11/2024 6:46,7/11/2024 7:16,Successful,115.69,2,7/11/2024 7:09,401
12243,475,176,Chole Bhature,1/8/2024 7:47,1/8/2024 9:26,Successful,885.32,2,1/8/2024 8:20,256
12244,423,130,Butter Chicken,4/17/2024 10:19,4/17/2024 11:46,Successful,252.3,3,4/17/2024 10:41,313
12245,274,133,Tandoori Chicken,2/14/2024 2:37,2/14/2024 4:36,Successful,539.83,2,2/14/2024 3:11,378
12246,151,194,Paneer Tikka,1/11/2024 5:56,1/11/2024 6:50,Successful,809.46,2,1/11/2024 6:24,493
